product,review_title,review_rating,review_text
Eddie Bauer Men's CirrusLite Down Jacket,Very Very Very Very Very THIN,1,"Lightweight it is. Down FILLED it is not. Even at this bargain price, I expected a quality product. My husband's puff jacket from Walmart is a better coat than this. I truly do not understand the high reviews!!! They must have gotten a different jacket."
Eddie Bauer Men's CirrusLite Down Jacket,Feathers,1,The feathers keep coming out more and more. Otherwise I like it. Please fix feathers in future
Eddie Bauer Men's CirrusLite Down Jacket,Much warmer than expected,5,"On the inside tag there is a statement of temperature range for the jacket. 15 degrees while active, 40 degrees inactive. I just got back from Boston where the temperature ranged from 12 degrees to 40 in one weekend and the jacket was perfect. I wore a t-shirt and very light hooded pullover (think an additional loose shirt) under the jacket and was warm walking the streets in snowy conditions with a ~20 degree temp. The next day I wore a thermal underneath the jacket and was almost too warm in low 30's degree temp. Was able to roll it up and put it in my backpack for the my flight and it took minimal space. Very happy with the purchase."
Eddie Bauer Men's CirrusLite Down Jacket,Lightweight warmth & comfort at a great price,5,"I bought this jacket to keep in my new SUV in case it got cold. It was lighter & thinner than I thought but seems to be warm. I like the outside zippered pockets with 2 inside. Looks good, fits well & even comes with a small pouch for packing. Great price for a name brand at $60."
Eddie Bauer Men's CirrusLite Down Jacket,Pouch,5,The jacket is 650 down. It’s not an amount it’s a type. Mine didn’t come with a pouch but I have a couple in my closet and I don’t need them because it folded into the inside pocket if you turn it inside out.  It’s a great jacket for the money. It’s one of three Eddie Bauer jackets I have. It’s by far the cheapest one I have but the one I wear the most so it’s never pouched.With a raincoat over it it’s good to the teens. Now that stays in a pouch.
Eddie Bauer Men's CirrusLite Down Jacket,Buy this now!,5,"I purchased this for my dad. He works outside all year long & we live in a rather cold part of the country. This jacket is light enough to wear on it's own or as a liner with another jacket/winter coat. It is incredible, (no, seriously, impeccable!) at keeping you warm. If you live where it snows & have not invested in a feather-down jacket, you are wasting your money! I bought an XL when he normally wears a LG because I wanted to compensate for potentially wearing layers underneath"
Eddie Bauer Men's CirrusLite Down Jacket,Light Weight Warm Jacket,5,This jacket is light weight but provides sufficient insulation to keep you warm in a mild winter.  We had an unseasonably cold winter in Southern California.  I bought this for my partner and he found it perfect for warmth during extended period outside during chilly evenings.
Eddie Bauer Men's CirrusLite Down Jacket,Eddie Bauer is Finding it's Soul Again.,5,"I'm very pleased. Light, compressible and versatile for many different uses like underneath a mountain shell parka!"
Eddie Bauer Men's CirrusLite Down Jacket,OK Down Jacket,2,"Took it out in the rain/snow recently and unfortunately it isn't waterproof as advertised, after an hour in  wet/cold, I was completely soaked. It still did a decent job at keeping me warm but not really delivered on the things listed."
Eddie Bauer Men's CirrusLite Down Jacket,"Light, and fits great!",5,"I'm and equestrian, and I wear this jacket for riding.  The fit is trim and modern, but not constricting.  It's good for cold days, but doesn't get too hot when I work out harder.  And it looks fine too!"
Eddie Bauer Men's CirrusLite Down Jacket,Too small but nice jacket,5,"The jacket fits a bit too small. I usually wear a M (5'9''/167 )but this jacket was a bit tight, even without a sweater. On the other hand, I liked the jacket and returning it for a L. i think it's good value for the money but it's certainly not made for very cold weather."
Eddie Bauer Men's CirrusLite Down Jacket,Excellent Jacket,5,"Great fit, light (I want to say less than a pound, really!), warm (for Southern California where low temps are in the high 30s...) and inexpensive.  I am 5'6"" and weigh about 195 lbs. I ordered a large and it feels as if it were tailored specifically for me!"
Eddie Bauer Men's CirrusLite Down Jacket,Great jacket at a great price - quality workmanship,5,The jacket is everything it says it will be; warm and light weight. The puffs are beautifully stitched and are not bulky. And the color is spot on. Sometimes colors are hard to see online and the descriptions leave you wondering but the dark blue is perfect and looks outstanding with jeans.
Eddie Bauer Men's CirrusLite Down Jacket,Don't let the thinness fool you!!!,5,"This jacket is definitely great in the cold. When I received it and saw how thin it was, I was ready to send it back. Went outside in 27 degree weather and it made a believer out of me!!!!"
Eddie Bauer Men's CirrusLite Down Jacket,"Warm, light, and comfy. This is as good as it far more expensive counter parts.",5,"This jacket looks nice and keeps me very warm. My daughter borrowed it and liked it so much I got one for her and one for my son who is away at college. For him, this jacket is fantastic as it is super light and can be put in its provided stuff sack for the day during class. This replaced his bulky coat and he is thrilled with it."
Eddie Bauer Men's CirrusLite Down Jacket,Excellent Quality,5,"Good quality, fit, and reasonable price. Easy to pack in a suitcase. Great for a cool day."
Eddie Bauer Men's CirrusLite Down Jacket,Warm at Last!,5,"Got this jacket for my very skinny son. Small fit perfectly, maybe even a little roomy. He wore it all night and said it was ridiculously warm. We'll test it out in the snow and see if that's still true. It did need some fluffing out of the box, but I'm sure it'll be great."
